web-scraper-order,web-scraper-start-url,Día,Hora,Condiciones meteorológicas,Temperatura,Viento,Humedad,Presión,pagination
"1679869984-2851","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 7 Diciembre 2019","20:30","Parcialmente cubierto","19°","37 km/h","78%","1025 hPa","https://www.tutiempo.net/registros/gclp/7-diciembre-2019.html"
"1679869984-2852","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 7 Diciembre 2019","21:00","Parcialmente cubierto","19°","35 km/h","78%","1025 hPa","https://www.tutiempo.net/registros/gclp/7-diciembre-2019.html"
"1679869984-2853","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 7 Diciembre 2019","21:30","Nubes dispersas","19°","35 km/h","78%","1025 hPa","https://www.tutiempo.net/registros/gclp/7-diciembre-2019.html"
"1679869984-2854","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 7 Diciembre 2019","22:00","Parcialmente cubierto","19°","30 km/h","73%","1025 hPa","https://www.tutiempo.net/registros/gclp/7-diciembre-2019.html"
"1679869984-2855","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 7 Diciembre 2019","22:30","Parcialmente cubierto","19°","32 km/h","78%","1026 hPa","https://www.tutiempo.net/registros/gclp/7-diciembre-2019.html"
"1679869984-2856","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 7 Diciembre 2019","23:00","Nubes dispersas","19°","32 km/h","78%","1026 hPa","https://www.tutiempo.net/registros/gclp/7-diciembre-2019.html"
"1679869984-2857","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Sábado 7 Diciembre 2019","23:30","Nubes dispersas","19°","35 km/h","73%","1026 hPa","https://www.tutiempo.net/registros/gclp/7-diciembre-2019.html"
"1679869986-2858","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","00:00","Nubes dispersas","19°","30 km/h","78%","1026 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2859","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","null","null","null","null","null","null","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2860","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","00:30","Parcialmente cubierto","19°","30 km/h","78%","1025 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2861","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","01:00","Parcialmente cubierto","19°","33 km/h","78%","1025 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2862","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","01:30","Parcialmente cubierto","19°","35 km/h","73%","1025 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2863","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","02:00","Parcialmente cubierto","19°","37 km/h","78%","1025 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2864","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","02:30","Parcialmente cubierto","19°","37 km/h","73%","1025 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2865","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","03:00","Parcialmente cubierto","18°","33 km/h","77%","1025 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2866","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","03:30","Parcialmente cubierto","18°","37 km/h","77%","1024 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2867","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","04:00","Parcialmente cubierto","18°","35 km/h","77%","1024 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2868","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","04:30","Parcialmente cubierto","18°","35 km/h","77%","1024 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2869","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","05:00","Parcialmente cubierto","18°","35 km/h","73%","1024 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2870","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","05:30","Nubes dispersas","18°","30 km/h","73%","1024 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2871","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","06:00","Nubes dispersas","18°","26 km/h","73%","1025 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2872","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","06:30","Nubes dispersas","18°","28 km/h","73%","1025 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2873","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","07:00","Nubes dispersas","18°","28 km/h","73%","1025 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2874","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","07:30","Parcialmente cubierto","18°","30 km/h","68%","1025 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2875","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","08:00","Parcialmente cubierto","18°","24 km/h","68%","1026 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2876","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","08:30","Nubes dispersas","19°","28 km/h","64%","1026 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2877","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","09:00","Mayormente cubierto","19°","30 km/h","73%","1026 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2878","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","09:30","Nubes dispersas","20°","33 km/h","60%","1027 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2879","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","10:00","Nubes dispersas","20°","33 km/h","64%","1027 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2880","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","10:30","Nubes dispersas","21°","35 km/h","60%","1027 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2881","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","11:00","Nubes dispersas","21°","39 km/h","60%","1027 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2882","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","11:30","Nubes dispersas","21°","39 km/h","60%","1027 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2883","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","12:00","Nubes dispersas","21°","37 km/h","64%","1027 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2884","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","12:30","Nubes dispersas","21°","37 km/h","60%","1026 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2885","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","13:00","Parcialmente cubierto","21°","41 km/h","60%","1026 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2886","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","13:30","Nubes dispersas","21°","39 km/h","60%","1025 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2887","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","14:00","Nubes dispersas","22°","37 km/h","60%","1025 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2888","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","14:30","Parcialmente cubierto","21°","39 km/h","60%","1025 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2889","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","15:00","Parcialmente cubierto","21°","39 km/h","64%","1024 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2890","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","15:30","Parcialmente cubierto","21°","39 km/h","64%","1025 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2891","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","16:00","Nubes dispersas","21°","41 km/h","60%","1024 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2892","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","16:30","Nubes dispersas","20°","39 km/h","64%","1024 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2893","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","17:00","Nubes dispersas","20°","37 km/h","64%","1024 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2894","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","17:30","Nubes dispersas","20°","35 km/h","60%","1025 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2895","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","18:00","Nubes dispersas","19°","35 km/h","68%","1025 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2896","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","18:30","Nubes dispersas","19°","30 km/h","68%","1025 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2897","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","19:00","Nubes dispersas","19°","28 km/h","68%","1025 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2898","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","19:30","Nubes dispersas","19°","30 km/h","68%","1026 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2899","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","20:00","Parcialmente cubierto","19°","35 km/h","73%","1026 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2900","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","20:30","Parcialmente cubierto","19°","33 km/h","68%","1026 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2901","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","21:00","Parcialmente cubierto","19°","35 km/h","68%","1026 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2902","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","21:30","Mayormente cubierto","19°","33 km/h","73%","1027 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2903","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","22:00","Parcialmente cubierto","19°","33 km/h","68%","1027 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2904","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","22:30","Parcialmente cubierto","19°","28 km/h","68%","1027 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2905","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","23:00","Mayormente cubierto","19°","32 km/h","68%","1027 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869986-2906","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Domingo 8 Diciembre 2019","23:30","Parcialmente cubierto","19°","30 km/h","68%","1027 hPa","https://www.tutiempo.net/registros/gclp/8-diciembre-2019.html"
"1679869988-2907","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","00:00","Mayormente cubierto","18°","26 km/h","73%","1027 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2908","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","null","null","null","null","null","null","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2909","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","00:30","Mayormente cubierto","19°","28 km/h","68%","1027 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2910","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","01:00","Parcialmente cubierto","19°","30 km/h","68%","1027 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2911","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","01:30","Mayormente cubierto","19°","30 km/h","73%","1027 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2912","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","02:00","Mayormente cubierto","19°","30 km/h","73%","1027 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2913","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","02:30","Parcialmente cubierto","18°","28 km/h","73%","1026 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2914","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","03:00","Parcialmente cubierto","18°","24 km/h","73%","1026 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2915","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","03:30","Mayormente cubierto","18°","24 km/h","73%","1026 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2916","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","04:00","Mayormente cubierto","18°","26 km/h","73%","1026 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2917","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","04:30","Mayormente cubierto","18°","24 km/h","68%","1026 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2918","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","05:00","Mayormente cubierto","18°","24 km/h","73%","1026 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2919","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","05:30","Mayormente cubierto","18°","20 km/h","73%","1026 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2920","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","06:00","Parcialmente cubierto","18°","26 km/h","73%","1026 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2921","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","06:30","Mayormente cubierto","18°","26 km/h","73%","1026 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2922","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","07:00","Mayormente cubierto","18°","24 km/h","73%","1027 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2923","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","07:30","Parcialmente cubierto","18°","26 km/h","73%","1027 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2924","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","08:00","Parcialmente cubierto","18°","26 km/h","77%","1027 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2925","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","08:30","Parcialmente cubierto","19°","24 km/h","73%","1027 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
"1679869988-2926","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Lunes 9 Diciembre 2019","09:00","Parcialmente cubierto","19°","22 km/h","73%","1028 hPa","https://www.tutiempo.net/registros/gclp/9-diciembre-2019.html"
